inv_id,acct_id,inv_total,inv_items,acct_age,num_inv_120d,cum_tot_inv_acct,is_late
8195,169,158672.21,18,898,17,18,0
8196,169,196808.01,22,1064,26,52,0
8197,169,95674.06,9,887,13,14,0
8198,169,65695.5,9,863,8,9,0
8199,169,112705.89,27,974,23,30,0
8200,169,157647.89,11,1111,30,66,0
8201,169,40274.56,4,1079,28,56,0
8202,169,115178.34,13,1007,27,41,0
8203,169,105145.68,16,824,0,1,0
8204,169,196869.48,18,982,24,32,0
8205,169,156231.13,20,940,24,25,0
8206,169,46905.61,4,1160,29,76,0
8207,169,70810.51,8,1114,31,68,0
8208,169,215195.11,17,1064,26,53,0
8209,169,157665.91,11,919,23,24,0
8210,169,96303.61,9,1059,24,49,0
8211,169,12887.38,5,965,23,28,0
8212,169,211403.05,24,881,12,13,0
8213,169,112524.97,18,896,16,17,0
8214,169,39274.88,3,1051,22,47,0
8215,169,149070.99,22,909,20,21,0
8216,169,143132.0,20,1049,21,46,0
8217,169,111646.03,11,1117,32,70,0
8218,169,202533.98,17,911,21,22,0
8219,169,95237.38,9,1053,23,48,0
8220,169,78818.93,14,969,23,29,0
8221,169,63990.1,7,902,19,20,0
8222,169,160285.5,17,900,18,19,0
8223,169,100627.85,8,868,9,10,0
8224,169,201337.11,9,1116,31,69,0
8225,169,134417.67,12,1173,32,80,0
8226,169,111193.46,14,989,23,34,0
8227,169,81579.49,7,826,1,2,0
8228,169,182169.85,18,1125,30,71,0
8229,169,339996.94,23,1083,29,57,0
8230,169,77874.52,7,1161,31,77,0
8231,169,82355.48,10,993,25,36,0
8232,169,175856.61,20,1012,27,42,0
8233,169,152341.22,10,1125,30,72,0
8234,169,62163.45,7,838,2,3,0
8235,169,135019.91,14,1089,29,58,0
8236,169,64649.02,5,1102,31,63,0
8237,169,36117.88,4,892,14,16,0
8238,169,123370.8,13,911,21,23,0
8239,169,120065.84,16,1131,31,73,0
8240,169,307606.97,27,853,5,6,0
8241,169,308099.39,25,862,7,8,0
8242,169,18553.03,2,955,24,27,0
8243,169,281297.32,21,873,10,11,0
8244,169,8413.35,5,1004,26,40,0
8245,169,98360.92,14,1073,28,55,0
8246,169,188896.38,21,1103,31,64,0
8247,170,23722.68,4,900,29,84,0
8248,170,91088.29,12,615,16,17,0
8249,170,120856.6,12,775,24,51,0
8250,170,159121.98,14,652,23,24,0
8251,170,197381.14,13,724,31,42,0
8252,170,226169.76,18,877,29,78,0
8253,170,218474.32,24,672,29,30,0
8254,170,217831.88,23,744,26,46,0
8255,170,89763.31,8,735,28,45,0
8256,170,245522.85,17,843,32,74,0
8257,170,112662.12,6,713,33,40,0
8258,170,61161.24,4,731,31,44,0
8259,170,149969.67,15,592,5,6,0
8260,170,140240.3,15,613,14,15,0
8261,170,99480.16,24,902,30,85,1
8262,170,229525.92,21,711,32,38,0
8263,170,170142.06,13,717,33,41,0
8264,170,112366.49,15,772,26,50,0
8265,170,62262.82,7,608,11,12,0
8266,170,209493.49,16,907,29,87,0
8267,170,25282.9,2,832,33,72,0
8268,170,150380.02,15,750,26,47,0
8269,170,108161.47,20,797,30,61,0
8270,170,72399.18,7,805,32,64,0
8271,170,203438.53,22,803,31,63,1
8272,170,74462.01,5,612,12,13,0
8273,170,53767.75,11,667,28,29,0
8274,170,60734.69,7,613,14,16,0
8275,170,191173.3,23,815,35,68,0
8276,170,76562.98,8,581,2,3,0
8277,170,250229.6,21,800,31,62,0
8278,170,134270.56,10,908,30,88,0
8279,170,250199.85,21,578,1,2,0
8280,170,353156.54,31,619,17,18,0
8281,170,127679.23,18,628,19,20,0
8282,170,89096.15,7,567,0,1,0
8283,170,132955.42,17,796,29,60,0
8284,170,55545.01,8,825,36,70,0
8285,170,130373.06,14,851,31,75,0
8286,170,91426.52,7,700,30,33,0
8287,170,100392.47,5,856,30,76,0
8288,170,249686.16,17,631,20,21,0
8289,170,143639.49,18,712,33,39,0
8290,170,9928.68,5,757,26,49,0
8291,170,182904.73,19,805,32,65,0
8292,170,111671.86,10,883,29,79,0
8293,170,272081.32,23,819,36,69,0
8294,170,244369.13,21,779,24,52,0
8295,170,203517.04,19,921,27,90,1
8296,170,262855.93,20,648,22,23,0
8297,170,155370.41,15,831,33,71,0
8298,170,71947.55,13,612,12,14,0
8299,170,152802.83,21,885,30,80,0
8300,170,34709.74,6,752,26,48,0
8301,170,192742.45,16,904,29,86,1
8302,170,108175.91,11,789,28,58,0
8303,170,207004.06,20,680,30,31,0
8304,170,126902.54,12,582,3,4,0
8305,170,89197.87,7,782,27,55,0
8306,170,208156.96,19,791,29,59,0
8307,170,95046.52,16,806,34,66,0
8308,170,208824.03,19,917,28,89,0
8309,170,119991.77,12,730,30,43,0
8310,170,88556.33,12,600,7,8,0
8311,170,191554.61,21,663,27,28,0
8312,170,81397.36,9,893,30,81,0
8313,170,271761.97,21,709,30,36,0
8314,170,177605.33,18,652,23,25,0
8315,170,219477.9,20,633,21,22,1
8316,170,146801.57,11,602,8,9,0
8317,170,7573.1,6,874,28,77,0
8318,170,83697.35,10,623,18,19,0
8319,170,218397.75,20,603,9,10,0
8320,170,137739.71,17,924,29,93,0
8321,170,193861.48,21,779,24,53,0
8322,170,188879.61,15,655,26,27,0
8323,170,150591.99,13,710,31,37,0
8324,170,153048.03,13,811,34,67,0
8325,170,111925.36,17,922,28,91,0
8326,170,131511.74,11,654,25,26,0
8327,170,304665.48,21,923,29,92,1
8328,170,75049.83,10,782,27,56,0
8329,170,212324.17,19,839,31,73,0
8330,170,126521.09,10,596,6,7,0
8331,170,139302.22,9,897,31,83,0
8332,170,7657.45,6,583,4,5,0
8333,170,148622.68,19,779,24,54,0
8334,170,66732.3,5,705,28,34,0
8335,170,156346.76,17,893,30,82,0
8336,170,229113.72,24,690,30,32,0
8337,170,184829.96,14,784,28,57,0
8338,170,50079.96,5,708,29,35,0
8339,170,117774.12,20,605,10,11,0
8340,171,78914.24,4,1622,24,55,0
8341,171,102844.85,13,1676,25,67,0
8342,171,21225.39,4,1628,25,56,0
8343,171,5961.22,4,1456,21,25,0
8344,171,231948.24,20,1537,23,37,0
8345,171,147012.22,18,1452,20,24,0
8346,171,234877.98,22,1562,22,43,0
8347,171,161184.77,13,1570,21,44,0
8348,171,266155.08,17,1437,17,18,0
8349,171,167407.66,22,1597,21,51,0
8350,171,113863.83,14,1458,23,27,0
8351,171,133197.58,17,1667,24,64,0
8352,171,101229.87,11,1555,23,41,0
8353,171,169802.76,11,1325,0,1,0
8354,171,321079.64,24,1369,7,8,0
8355,171,202669.82,23,1676,25,68,0
8356,171,130380.58,12,1656,26,63,0
8357,171,104032.26,15,1439,18,19,0
8358,171,249757.04,26,1528,23,35,0
8359,171,54668.26,5,1500,19,30,0
8360,171,83306.11,12,1396,10,11,0
8361,171,84807.6,5,1427,16,17,0
8362,171,66437.84,9,1597,21,52,0
8363,171,97263.22,9,1523,22,34,0
8364,171,141787.33,14,1654,25,61,0
8365,171,64266.02,10,1422,14,15,0
8366,171,182913.42,20,1367,6,7,0
8367,171,106553.66,15,1456,21,26,0
8368,171,92009.45,12,1535,22,36,0
8369,171,11590.12,7,1560,22,42,0
8370,171,43381.55,7,1593,20,50,0
8371,171,173562.22,13,1329,1,2,0
8372,171,220008.65,24,1587,19,49,0
8373,171,90181.56,12,1421,13,14,0
8374,171,172601.13,12,1643,23,57,0
8375,171,257206.94,17,1443,20,21,0
8376,171,110882.73,10,1330,2,3,0
8377,171,174231.01,18,1458,23,28,0
8378,171,165985.21,23,1375,8,9,0
8379,171,105454.16,12,1514,21,32,0
8380,171,173983.98,14,1450,20,23,0
8381,171,94602.67,7,1669,25,65,0
8382,171,47305.16,6,1576,21,46,0
8383,171,90216.4,11,1676,25,69,0
8384,171,43810.66,7,1441,19,20,0
8385,171,117301.88,14,1411,12,13,0
8386,171,234424.86,17,1550,22,40,0
8387,171,315775.71,23,1671,25,66,0
8388,171,274529.45,21,1443,20,22,0
8389,171,200877.65,21,1612,23,53,0
8390,171,92082.02,15,1366,5,6,0
8391,171,91349.36,13,1539,25,39,0
8392,171,30312.22,7,1409,11,12,0
8393,171,270365.13,29,1585,19,48,0
8394,171,57653.16,10,1465,23,29,0
8395,171,99468.05,5,1574,20,45,0
8396,171,192956.95,16,1426,15,16,0
8397,171,139284.87,13,1651,24,60,0
8398,171,150774.75,18,1655,26,62,0
8399,171,88267.18,9,1537,23,38,0
8400,171,205842.73,20,1343,4,5,0
8401,171,156124.98,17,1375,8,10,0
8402,171,53132.23,5,1648,24,59,0
8403,171,122758.1,16,1647,23,58,0
8404,171,71728.54,14,1621,23,54,0
8405,171,266955.9,19,1576,21,47,0
8406,171,267124.91,24,1512,20,31,0
8407,171,157527.44,18,1519,21,33,0
8408,171,152118.47,9,1338,3,4,0
8409,172,173362.89,12,728,14,33,1
8410,172,176006.1,16,758,11,35,1
8411,172,48522.4,7,500,6,7,0
8412,172,289576.31,21,630,11,20,1
8413,172,160431.44,16,709,13,30,1
8414,172,178560.55,22,565,11,14,1
8415,172,58591.74,10,513,9,10,1
8416,172,224579.06,19,637,11,23,1
8417,172,39310.74,7,630,11,21,1
8418,172,230207.54,21,418,1,2,1
8419,172,135139.72,15,626,10,19,1
8420,172,126204.85,18,530,10,12,1
8421,172,66438.31,8,605,12,18,1
8422,172,80190.48,12,640,12,24,1
8423,172,162566.02,20,723,14,32,1
8424,172,131023.01,13,666,12,26,1
8425,172,69274.39,9,592,12,17,1
8426,172,179317.2,19,404,0,1,1
8427,172,64838.54,11,584,11,16,1
8428,172,23368.89,5,732,15,34,0
8429,172,198058.75,15,685,13,27,0
8430,172,223597.61,18,516,10,11,1
8431,172,17154.18,2,456,2,3,0
8432,172,219891.76,13,510,8,9,1
8433,172,275859.99,16,697,14,29,1
8434,172,164634.92,24,541,10,13,1
8435,172,73950.48,8,482,4,5,1
8436,172,73224.18,11,689,13,28,1
8437,172,140409.32,14,458,3,4,1
8438,172,171415.89,19,714,13,31,1
8439,172,124954.69,13,503,7,8,1
8440,172,186618.32,17,497,5,6,1
8441,172,82315.37,10,657,12,25,0
8442,172,180972.97,19,583,10,15,1
8443,172,258599.79,24,630,11,22,1
8444,173,166280.97,21,968,4,5,0
8445,173,28654.54,6,978,7,8,0
8446,173,122814.96,10,924,0,1,0
8447,173,105233.86,21,985,12,13,0
8448,173,23507.03,3,1017,18,19,0
8449,173,62548.38,8,1151,14,39,0
8450,173,24971.25,4,1042,24,25,0
8451,173,115082.44,12,1119,19,33,1
8452,173,264409.1,24,1138,17,37,0
8453,173,222504.47,16,1227,24,56,0
8454,173,60375.88,6,1025,22,23,0
8455,173,100745.19,20,1273,23,64,0
8456,173,118856.16,17,979,9,10,0
8457,173,227628.39,23,1172,21,47,1
8458,173,236340.75,19,1092,22,29,0
8459,173,260497.44,22,1245,21,58,0
8460,173,158114.29,17,1023,21,22,0
8461,173,152424.33,15,1214,24,54,0
8462,173,191738.0,23,1118,18,32,0
8463,173,81734.13,10,1177,23,50,0
8464,173,120014.61,16,1274,24,65,1
8465,173,47786.41,8,978,7,9,0
8466,173,115607.92,13,1170,19,45,0
8467,173,277951.05,28,1170,19,46,0
8468,173,225568.7,19,1268,23,62,0
8469,173,121135.7,11,1142,16,38,0
8470,173,227237.41,17,1011,16,17,1
8471,173,129269.31,18,970,5,6,0
8472,173,83510.98,11,972,6,7,0
8473,173,212994.69,25,1013,17,18,1
8474,173,170725.69,14,1025,22,24,0
8475,173,307826.51,21,982,10,11,1
8476,173,74003.63,9,1254,23,60,0
8477,173,148039.49,11,1190,25,52,0
8478,173,194803.59,20,1271,24,63,0
8479,173,197226.19,13,1003,13,14,0
8480,173,158630.5,16,1083,23,27,0
8481,173,47759.25,5,1122,20,34,1
8482,173,62121.22,8,1175,23,49,0
8483,173,158430.84,11,1099,20,30,0
8484,173,181036.17,23,1056,23,26,0
8485,173,251906.79,21,964,3,4,1
8486,173,200299.02,21,982,10,12,0
8487,173,78516.59,9,1218,25,55,0
8488,173,248207.34,21,1154,16,41,1
8489,173,107726.13,11,1018,19,20,0
8490,173,177586.64,14,1168,18,44,0
8491,173,244057.05,22,1163,17,43,1
8492,173,236488.76,17,1250,22,59,0
8493,173,255139.46,20,1104,18,31,0
8494,173,219135.67,18,1020,20,21,0
8495,173,201609.51,22,1172,21,48,0
8496,173,119824.88,9,1243,21,57,0
8497,173,193804.72,16,1151,14,40,0
8498,173,159506.91,12,925,1,2,0
8499,173,112674.13,11,940,2,3,1
8500,173,154235.16,7,1008,14,15,0
8501,173,311152.7,19,1085,23,28,0
8502,173,130339.2,15,1123,22,36,0
8503,173,66188.84,13,1179,24,51,0
8504,173,130357.37,10,1266,22,61,0
8505,173,81557.92,9,1191,26,53,0
8506,173,87940.3,14,1159,17,42,0
8507,173,98435.94,8,1009,15,16,0
8508,173,60947.09,7,1122,20,35,0
8509,174,155909.0,18,534,28,29,0
8510,174,101346.99,9,522,22,23,0
8511,174,151959.18,17,746,30,83,0
8512,174,94494.12,6,512,21,22,0
8513,174,110386.79,6,699,27,71,0
8514,174,90862.28,14,576,30,42,0
8515,174,194559.61,22,530,27,28,1
8516,174,101382.83,9,486,18,19,0
8517,174,182055.03,14,731,29,81,0
8518,174,271154.84,27,440,6,7,1
8519,174,311707.36,21,422,1,2,1
8520,174,185359.38,16,631,32,54,0
8521,174,96977.85,9,690,26,68,0
8522,174,82854.71,19,424,2,3,0
8523,174,190648.69,17,482,15,16,0
8524,174,148754.56,12,485,17,18,0
8525,174,134804.45,11,676,28,64,0
8526,174,115711.56,12,557,30,36,0
8527,174,191852.02,19,441,7,8,0
8528,174,161706.69,17,523,23,24,0
8529,174,235748.42,24,553,29,35,0
8530,174,253412.19,24,586,32,45,0
8531,174,135137.09,9,458,11,12,0
8532,174,372401.67,26,656,28,60,0
8533,174,204364.04,18,600,32,48,0
8534,174,165479.39,16,610,31,51,0
8535,174,85637.79,11,666,26,61,0
8536,174,273458.02,22,730,29,80,0
8537,174,236351.57,19,620,30,52,0
8538,174,248659.59,22,696,28,70,0
8539,174,143439.09,7,479,13,14,0
8540,174,261759.43,20,761,27,85,1
8541,174,101931.36,15,529,25,26,0
8542,174,25741.54,7,768,29,87,0
8543,174,144990.7,10,576,30,43,0
8544,174,150555.12,21,523,23,25,1
8545,174,373362.84,23,725,29,79,1
8546,174,136202.1,18,492,19,20,1
8547,174,155022.29,20,689,25,67,0
8548,174,26243.89,6,499,20,21,0
8549,174,44157.73,12,766,28,86,0
8550,174,110474.15,11,451,8,9,0
8551,174,227194.71,24,563,31,40,1
8552,174,139345.42,15,484,16,17,0
8553,174,128726.6,8,597,33,47,0
8554,174,42849.58,6,694,27,69,0
8555,174,90870.7,17,455,10,11,1
8556,174,210357.26,20,638,33,56,0
8557,174,240870.83,24,467,12,13,1
8558,174,125117.73,13,679,27,65,0
8559,174,17815.41,3,704,30,74,0
8560,174,52600.66,4,699,27,72,0
8561,174,127270.39,11,649,32,58,0
8562,174,317239.82,22,584,31,44,0
8563,174,53076.24,6,630,31,53,0
8564,174,29298.06,5,707,29,75,0
8565,174,128492.52,12,415,0,1,0
8566,174,155299.73,26,430,4,5,0
8567,174,54385.81,6,534,28,30,0
8568,174,66899.81,10,557,30,37,0
8569,174,7602.84,2,632,33,55,0
8570,174,240936.87,19,437,5,6,0
8571,174,80329.51,8,708,31,77,0
8572,174,124460.96,13,529,25,27,0
8573,174,180454.82,17,769,30,88,0
8574,174,163393.43,23,707,29,76,1
8575,174,149850.68,12,760,26,84,0
8576,174,160448.24,15,668,27,62,0
8577,174,196439.13,15,540,30,32,0
8578,174,29089.98,4,670,28,63,0
8579,174,136763.67,16,688,24,66,0
8580,174,223544.27,21,606,31,50,0
8581,174,86759.28,9,733,30,82,0
8582,174,167301.14,11,600,32,49,0
8583,174,102111.1,14,479,13,15,0
8584,174,36607.31,4,451,8,10,0
8585,174,17534.4,7,535,30,31,0
8586,174,27203.54,7,561,30,38,0
8587,174,93942.64,7,562,30,39,0
8588,174,46525.47,5,541,31,33,0
8589,174,240787.08,20,427,3,4,1
8590,174,166626.84,13,590,32,46,0
8591,174,92531.36,19,638,33,57,0
8592,174,165562.64,15,543,31,34,0
8593,174,107130.52,11,565,32,41,0
8594,174,19865.69,12,710,32,78,0
8595,174,48368.23,10,653,30,59,0
8596,174,46757.19,3,703,29,73,0
8597,175,110437.48,9,1112,3,4,0
8598,175,210889.18,20,1288,5,13,1
8599,175,62323.71,4,1116,5,6,0
8600,175,200682.12,21,1270,2,10,0
8601,175,60751.76,6,1094,2,3,0
8602,175,87796.87,18,1410,5,19,0
8603,175,78769.46,9,1313,7,15,0
8604,175,92700.36,7,1134,6,7,0
8605,175,318392.36,20,1214,6,9,0
8606,175,114847.0,14,1280,4,12,0
8607,175,109371.62,23,1406,4,17,1
8608,175,70887.94,5,1075,0,1,0
8609,175,199886.88,25,1273,3,11,0
8610,175,172845.54,17,1295,6,14,0
8611,175,31407.7,4,1194,7,8,0
8612,175,171583.06,15,1113,4,5,0
8613,175,126315.61,10,1375,6,16,0
8614,175,154328.93,22,1082,1,2,1
8615,175,74172.68,11,1406,4,18,0
8616,176,221344.69,16,1497,10,17,1
8617,176,79461.64,7,1589,17,33,1
8618,176,63822.24,6,1444,12,13,0
8619,176,84090.11,15,1491,10,16,0
8620,176,329084.42,20,1600,21,37,1
8621,176,117675.55,7,1392,6,7,0
8622,176,220062.6,19,1551,10,23,1
8623,176,84636.73,7,1646,17,40,0
8624,176,215594.97,16,1428,11,12,0
8625,176,323441.37,21,1459,11,14,0
8626,176,240572.02,20,1608,22,38,1
8627,176,166511.15,11,1336,1,2,0
8628,176,184473.66,18,1357,4,5,0
8629,176,90381.72,9,1404,8,9,0
8630,176,247991.41,24,1340,2,3,0
8631,176,156222.47,19,1565,11,25,1
8632,176,46347.38,6,1331,0,1,0
8633,176,128830.69,16,1582,14,29,0
8634,176,52909.18,4,1591,19,35,0
8635,176,27084.57,9,1589,17,34,0
8636,176,180564.14,21,1668,19,42,1
8637,176,293182.86,23,1409,9,10,1
8638,176,26835.74,6,1522,14,22,0
8639,176,85803.29,10,1661,18,41,0
8640,176,47055.17,10,1499,11,18,0
8641,176,214508.71,18,1373,5,6,1
8642,176,137311.5,15,1577,13,27,0
8643,176,260782.58,17,1577,13,28,0
8644,176,242731.67,19,1468,11,15,1
8645,176,95117.54,10,1419,10,11,0
8646,176,33243.09,5,1348,3,4,0
8647,176,18232.88,2,1588,16,31,0
8648,176,117033.22,6,1553,11,24,0
8649,176,179972.69,21,1599,20,36,1
8650,176,190606.32,20,1501,12,19,1
8651,176,126966.25,11,1517,13,21,0
8652,176,106117.07,12,1588,16,32,0
8653,176,102242.53,21,1402,7,8,0
8654,176,41607.07,21,1502,13,20,0
8655,176,308973.94,22,1569,12,26,0
8656,176,111252.46,12,1631,18,39,0
8657,176,110797.22,24,1582,14,30,1
8658,177,111442.34,11,1475,3,9,1
8659,177,168159.47,14,1471,2,7,1
8660,177,189552.77,18,1237,1,2,1
8661,177,88060.06,13,1348,2,4,1
8662,177,126821.33,7,1270,2,3,0
8663,177,10211.45,2,1474,3,8,0
8664,177,311419.62,22,1354,3,5,1
8665,177,27169.2,4,1367,3,6,0
8666,177,173387.2,16,1186,0,1,1
8667,178,78667.93,6,1502,17,45,0
8668,178,150989.35,19,1316,17,18,0
8669,178,138302.18,14,1558,16,53,0
8670,178,208653.14,18,1588,13,55,0
8671,178,131757.04,11,1473,20,43,0
8672,178,233075.84,23,1300,12,13,0
8673,178,103722.48,11,1517,16,47,0
8674,178,23363.33,9,1384,21,28,0
8675,178,17995.73,2,1325,19,20,0
8676,178,138404.97,13,1314,15,16,0
8677,178,57406.07,5,1356,22,23,0
8678,178,266451.72,24,1299,11,12,0
8679,178,75878.78,6,1366,24,26,0
8680,178,83277.64,17,1384,21,29,0
8681,178,108149.95,18,1321,18,19,0
8682,178,303870.62,24,1259,3,4,0
8683,178,196215.77,14,1296,9,10,0
8684,178,17228.33,7,1263,5,6,0
8685,178,101948.73,13,1348,20,21,0
8686,178,109683.57,8,1361,23,24,0
8687,178,183199.33,21,1361,23,25,0
8688,178,124845.54,12,1588,13,56,0
8689,178,44772.41,5,1302,13,14,0
8690,178,219058.31,22,1285,8,9,0
8691,178,54755.44,7,1463,20,41,0
8692,178,21751.67,8,1452,18,39,0
8693,178,269882.75,23,1521,16,48,0
8694,178,141944.47,19,1402,23,32,0
8695,178,174995.59,18,1540,16,51,0
8696,178,269285.85,21,1597,13,57,0
8697,178,143539.37,15,1423,20,35,0
8698,178,105763.08,7,1442,17,37,0
8699,178,102690.67,20,1262,4,5,0
8700,178,132589.15,16,1468,21,42,0
8701,178,90728.08,16,1315,16,17,0
8702,178,275553.43,23,1411,23,33,0
8703,178,217136.94,15,1559,17,54,0
8704,178,91534.29,12,1297,10,11,0
8705,178,137570.12,10,1352,21,22,0
8706,178,44020.24,4,1411,23,34,0
8707,178,145037.47,19,1276,7,8,0
8708,178,263341.46,17,1399,22,31,0
8709,178,181494.44,25,1503,18,46,0
8710,178,135288.49,13,1478,20,44,0
8711,178,68881.19,5,1248,1,2,0
8712,178,196583.47,17,1455,19,40,0
8713,178,116548.62,24,1546,15,52,0
8714,178,234959.52,18,1244,0,1,0
8715,178,133545.12,14,1390,22,30,0
8716,178,172252.13,21,1304,14,15,0
8717,178,30854.83,6,1424,21,36,0
8718,178,249740.84,19,1264,6,7,0
8719,178,378477.57,20,1521,16,49,0
8720,178,128852.1,19,1375,23,27,0
8721,178,79835.57,5,1254,2,3,0
8722,178,259397.82,16,1444,18,38,0
8723,178,107811.68,13,1528,17,50,0
8724,179,179211.37,12,949,7,14,1
8725,179,67726.52,9,928,8,13,1
8726,179,241624.27,26,889,7,10,1
8727,179,278615.12,20,792,2,3,1
8728,179,166243.31,18,903,9,12,1
8729,179,99431.84,6,819,4,5,1
8730,179,77033.54,15,824,5,6,1
8731,179,114581.38,16,833,6,7,1
8732,179,246796.47,19,895,8,11,1
8733,179,210478.02,13,862,8,9,1
8734,179,257923.25,18,746,0,1,1
8735,179,165034.86,16,852,7,8,1
8736,179,67436.47,15,758,1,2,1
8737,179,84390.28,5,1010,4,15,1
8738,179,140938.62,12,1038,3,16,1
8739,179,50145.38,5,1083,3,18,1
8740,179,133072.22,10,801,3,4,1
8741,179,84860.4,9,1074,2,17,1
8742,180,244939.93,19,1166,8,24,1
8743,180,57742.2,4,1057,8,16,0
8744,180,123223.24,13,844,2,3,1
8745,180,57308.61,7,960,7,10,1
8746,180,152978.99,16,1170,10,26,1
8747,180,218380.24,17,1067,8,17,1
8748,180,151016.38,10,877,5,6,1
8749,180,119734.67,22,1104,7,19,1
8750,180,14466.1,6,981,6,11,1
8751,180,60996.06,6,1166,8,25,0
8752,180,58836.31,5,1083,7,18,1
8753,180,102345.38,8,1036,7,15,1
8754,180,48873.3,8,905,6,7,0
8755,180,225458.57,13,954,6,9,1
8756,180,322481.7,22,826,0,1,1
8757,180,138901.98,21,1140,6,21,1
8758,180,18298.54,2,1014,6,13,0
8759,180,240038.04,21,832,1,2,1
8760,180,131596.47,14,1143,7,22,1
8761,180,134486.62,13,939,7,8,0
8762,180,80412.84,12,1155,8,23,0
8763,180,98404.09,5,1112,8,20,0
8764,180,18482.43,6,859,3,4,0
8765,180,274983.15,20,1016,7,14,1
8766,180,167758.54,17,1005,5,12,1
8767,180,100196.57,15,866,4,5,1
8768,181,65521.2,8,1388,29,51,0
8769,181,35807.45,6,1362,33,45,0
8770,181,137251.83,21,1202,1,2,0
8771,181,61626.26,9,1211,2,3,0
8772,181,69892.83,9,1459,42,80,0
8773,181,363273.11,26,1268,21,22,0
8774,181,157961.95,16,1389,29,53,0
8775,181,64070.84,8,1437,38,73,0
8776,181,86218.6,11,1453,40,77,0
8777,181,159098.5,19,1312,31,32,0
8778,181,172475.02,18,1337,29,37,0
8779,181,122944.92,16,1227,8,9,0
8780,181,146424.5,14,1311,30,31,0
8781,181,284834.41,21,1521,30,89,0
8782,181,115372.8,11,1509,32,85,0
8783,181,134978.27,17,1199,0,1,0
8784,181,215796.45,13,1538,28,93,0
8785,181,43296.85,6,1283,25,26,0
8786,181,134274.84,18,1392,31,55,0
8787,181,47050.57,10,1456,42,79,0
8788,181,213502.44,17,1409,35,63,0
8789,181,277011.6,21,1253,16,17,0
8790,181,134829.34,21,1436,37,72,0
8791,181,28959.14,7,1383,29,49,0
8792,181,122612.39,12,1478,37,82,0
8793,181,181870.46,12,1425,35,66,0
8794,181,189559.27,20,1434,36,71,0
8795,181,169951.98,20,1351,32,42,0
8796,181,29064.24,4,1430,38,69,0
8797,181,116035.33,11,1482,39,84,0
8798,181,39940.28,5,1276,23,24,0
8799,181,78718.93,7,1248,12,13,0
8800,181,105093.51,7,1379,29,48,0
8801,181,196125.4,15,1378,28,47,0
8802,181,91314.12,9,1256,17,18,0
8803,181,122728.24,15,1215,4,5,0
8804,181,147061.49,13,1513,29,86,0
8805,181,174104.23,21,1392,31,56,0
8806,181,182747.59,12,1251,14,15,0
8807,181,293239.91,25,1408,34,62,0
8808,181,262287.96,20,1215,4,6,0
8809,181,194448.3,17,1276,23,25,0
8810,181,144981.07,11,1423,34,65,0
8811,181,231837.5,22,1283,25,27,0
8812,181,47696.21,8,1448,38,75,0
8813,181,39259.05,5,1532,28,92,0
8814,181,213358.2,17,1317,34,35,0
8815,181,73824.94,8,1407,31,59,0
8816,181,175256.14,13,1389,29,54,0
8817,181,269378.74,22,1453,40,78,1
8818,181,46385.05,8,1407,31,60,0
8819,181,186808.5,18,1294,27,28,0
8820,181,207007.97,14,1237,10,11,0
8821,181,213037.79,19,1346,30,39,0
8822,181,33869.72,9,1430,38,70,0
8823,181,295937.91,23,1524,31,90,0
8824,181,219731.47,21,1300,28,29,0
8825,181,201925.6,17,1245,11,12,0
8826,181,99941.21,14,1250,13,14,0
8827,181,197266.71,21,1312,31,33,0
8828,181,199062.84,15,1350,31,41,0
8829,181,216017.49,23,1480,38,83,0
8830,181,296604.98,18,1427,36,67,0
8831,181,38382.51,10,1551,23,94,0
8832,181,257663.62,22,1442,37,74,0
8833,181,158766.79,16,1400,32,58,0
8834,181,278587.74,18,1232,9,10,0
8835,181,40134.26,9,1340,30,38,0
8836,181,272663.07,25,1449,39,76,0
8837,181,146008.71,17,1552,24,95,0
8838,181,198519.71,18,1347,31,40,0
8839,181,263518.05,25,1263,19,20,0
8840,181,54256.17,5,1260,18,19,0
8841,181,141816.32,16,1407,31,61,0
8842,181,166995.74,20,1252,15,16,0
8843,181,127080.86,12,1393,33,57,0
8844,181,8141.34,3,1268,21,23,0
8845,181,281961.52,21,1386,29,50,0
8846,181,168615.02,14,1300,28,30,0
8847,181,59352.15,5,1216,6,7,0
8848,181,138698.9,17,1429,37,68,0
8849,181,224279.49,24,1554,25,96,0
8850,181,84071.31,13,1356,33,44,0
8851,181,132194.92,16,1352,33,43,0
8852,181,149033.04,17,1518,30,88,0
8853,181,64096.28,7,1513,29,87,0
8854,181,34492.93,4,1312,31,34,0
8855,181,290535.26,20,1221,7,8,0
8856,181,159457.82,12,1416,35,64,0
8857,181,285948.01,29,1267,20,21,0
8858,181,13030.28,2,1531,27,91,0
8859,181,118074.13,14,1474,37,81,0
8860,181,114652.16,12,1321,34,36,0
8861,181,106100.96,8,1388,29,52,0
8862,181,234678.77,21,1370,32,46,1
8863,181,67927.18,12,1214,3,4,0
8864,182,140254.24,8,1035,33,48,0
8865,182,37831.71,6,941,19,20,0
8866,182,140770.97,13,942,20,21,0
8867,182,23163.52,3,1069,32,56,0
8868,182,59644.07,7,1039,35,51,0
8869,182,112466.95,8,977,28,29,0
8870,182,192170.7,15,987,30,33,0
8871,182,44785.42,8,878,3,4,0
8872,182,247484.29,17,885,5,6,0
